name,datetime,ob_temp,ob_battery,channel,sensor_model,sensor_type,offset,value,units
sensor_2,18/02/2020 06:16,5.27,,,,tilt_x,,4.8895,deg
sensor_2,18/02/2020 06:16,5.27,,,,tilt_y,,85.0247,deg
sensor_2,18/02/2020 06:16,5.27,,,,tilt_z,,0.9173,deg
sensor_2,18/02/2020 06:16,5.27,,,,ob_voltage,,3.604,v
sensor_2,18/02/2020 06:45,5.47,0,1,FM3 Onboard Temperature,ob_temp,0,5.47,c
sensor_2,18/02/2020 06:45,5.47,,,,ob_temp,,5.47,c
sensor_2,18/02/2020 06:46,5.47,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,18/02/2020 06:46,5.47,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8896,deg
sensor_2,18/02/2020 06:46,5.47,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0246,deg
sensor_2,18/02/2020 06:46,5.47,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9172,deg
sensor_2,18/02/2020 06:46,5.47,,,,tilt_x,,4.8896,deg
sensor_2,18/02/2020 06:46,5.47,,,,tilt_y,,85.0246,deg
sensor_2,18/02/2020 06:46,5.47,,,,tilt_z,,0.9172,deg
sensor_2,18/02/2020 06:46,5.47,,,,ob_voltage,,3.604,v
sensor_2,18/02/2020 07:15,5.27,0,1,FM3 Onboard Temperature,ob_temp,0,5.27,c
sensor_2,18/02/2020 07:15,5.27,,,,ob_temp,,5.27,c
sensor_2,18/02/2020 07:16,5.27,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8898,deg
sensor_2,18/02/2020 07:16,5.27,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0244,deg
sensor_2,18/02/2020 07:16,5.27,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9169,deg
sensor_2,18/02/2020 07:16,5.27,,,,tilt_x,,4.8898,deg
sensor_2,18/02/2020 07:16,5.27,,,,tilt_y,,85.0244,deg
sensor_2,18/02/2020 07:16,5.27,,,,tilt_z,,0.9169,deg
sensor_2,18/02/2020 07:16,5.27,,,,ob_voltage,,3.597,v
sensor_2,18/02/2020 07:45,5.47,0,1,FM3 Onboard Temperature,ob_temp,0,5.47,c
sensor_2,18/02/2020 07:45,5.47,,,,ob_temp,,5.47,c
sensor_2,18/02/2020 07:46,5.47,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,18/02/2020 07:46,5.47,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8902,deg
sensor_2,18/02/2020 07:46,5.47,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.024,deg
sensor_2,18/02/2020 07:46,5.47,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9173,deg
sensor_2,18/02/2020 07:46,5.47,,,,tilt_x,,4.8902,deg
sensor_2,18/02/2020 07:46,5.47,,,,tilt_y,,85.024,deg
sensor_2,18/02/2020 07:46,5.47,,,,tilt_z,,0.9173,deg
sensor_2,18/02/2020 07:46,5.47,,,,ob_voltage,,3.604,v
sensor_2,18/02/2020 08:15,5.47,0,1,FM3 Onboard Temperature,ob_temp,0,5.47,c
sensor_2,18/02/2020 08:15,5.47,,,,ob_temp,,5.47,c
sensor_2,18/02/2020 08:16,5.47,0,0,FM3 Battery Voltage,ob_voltage,0,3.597,V
sensor_2,18/02/2020 08:16,5.47,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8894,deg
sensor_2,18/02/2020 08:16,5.47,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0247,deg
sensor_2,18/02/2020 08:16,5.47,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9175,deg
sensor_2,18/02/2020 08:16,5.47,,,,tilt_x,,4.8894,deg
sensor_2,18/02/2020 08:16,5.47,,,,tilt_y,,85.0247,deg
sensor_2,18/02/2020 08:16,5.47,,,,tilt_z,,0.9175,deg
sensor_2,18/02/2020 08:16,5.47,,,,ob_voltage,,3.597,v
sensor_2,19/02/2020 00:57,5.27,0,1,FM3 Onboard Temperature,ob_temp,0,5.27,c
sensor_2,19/02/2020 00:57,5.27,,,,ob_temp,,5.27,c
sensor_2,19/02/2020 00:58,5.27,0,0,FM3 Battery Voltage,ob_voltage,0,3.569,V
sensor_2,19/02/2020 00:58,5.27,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8901,deg
sensor_2,19/02/2020 00:58,5.27,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0239,deg
sensor_2,19/02/2020 00:58,5.27,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9183,deg
sensor_2,19/02/2020 00:58,5.27,,,,ob_voltage,,3.569,v
sensor_2,19/02/2020 00:58,5.27,,,,tilt_x,,4.8901,deg
sensor_2,19/02/2020 00:58,5.27,,,,tilt_y,,85.0239,deg
sensor_2,19/02/2020 00:58,5.27,,,,tilt_z,,0.9183,deg
sensor_2,19/02/2020 01:15,5.27,0,1,FM3 Onboard Temperature,ob_temp,0,5.27,c
sensor_2,19/02/2020 01:15,5.27,,,,ob_temp,,5.27,c
sensor_2,19/02/2020 01:16,5.27,0,0,FM3 Battery Voltage,ob_voltage,0,3.583,V
sensor_2,19/02/2020 01:16,5.27,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8904,deg
sensor_2,19/02/2020 01:16,5.27,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0237,deg
sensor_2,19/02/2020 01:16,5.27,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9177,deg
sensor_2,19/02/2020 01:16,5.27,,,,tilt_x,,4.8904,deg
sensor_2,19/02/2020 01:16,5.27,,,,tilt_y,,85.0237,deg
sensor_2,19/02/2020 01:16,5.27,,,,tilt_z,,0.9177,deg
sensor_2,19/02/2020 01:16,5.27,,,,ob_voltage,,3.583,v
sensor_2,19/02/2020 01:45,5.27,0,1,FM3 Onboard Temperature,ob_temp,0,5.27,c
sensor_2,19/02/2020 01:45,5.27,,,,ob_temp,,5.27,c
sensor_2,19/02/2020 01:46,5.27,0,0,FM3 Battery Voltage,ob_voltage,0,3.59,V
sensor_2,19/02/2020 01:46,5.27,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8904,deg
sensor_2,19/02/2020 01:46,5.27,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0238,deg
sensor_2,19/02/2020 01:46,5.27,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9173,deg
sensor_2,19/02/2020 01:46,5.27,,,,tilt_x,,4.8904,deg
sensor_2,19/02/2020 01:46,5.27,,,,tilt_y,,85.0238,deg
sensor_2,19/02/2020 01:46,5.27,,,,tilt_z,,0.9173,deg
sensor_2,19/02/2020 01:46,5.27,,,,ob_voltage,,3.59,v
sensor_2,19/02/2020 02:15,5.06,0,1,FM3 Onboard Temperature,ob_temp,0,5.06,c
sensor_2,19/02/2020 02:15,5.06,,,,ob_temp,,5.06,c
sensor_2,19/02/2020 02:16,5.06,0,0,FM3 Battery Voltage,ob_voltage,0,3.597,V
sensor_2,19/02/2020 02:16,5.06,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8903,deg
sensor_2,19/02/2020 02:16,5.06,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0238,deg
sensor_2,19/02/2020 02:16,5.06,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9175,deg
sensor_2,19/02/2020 02:16,5.06,,,,tilt_x,,4.8903,deg
sensor_2,19/02/2020 02:16,5.06,,,,tilt_y,,85.0238,deg
sensor_2,19/02/2020 02:16,5.06,,,,tilt_z,,0.9175,deg
sensor_2,19/02/2020 02:16,5.06,,,,ob_voltage,,3.597,v
sensor_2,19/02/2020 02:45,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 02:45,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 02:46,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.597,V
sensor_2,19/02/2020 02:46,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8901,deg
sensor_2,19/02/2020 02:46,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.024,deg
sensor_2,19/02/2020 02:46,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9178,deg
sensor_2,19/02/2020 02:46,4.86,,,,tilt_x,,4.8901,deg
sensor_2,19/02/2020 02:46,4.86,,,,tilt_y,,85.024,deg
sensor_2,19/02/2020 02:46,4.86,,,,tilt_z,,0.9178,deg
sensor_2,19/02/2020 02:46,4.86,,,,ob_voltage,,3.597,v
sensor_2,19/02/2020 03:15,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 03:15,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 03:16,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 03:16,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8896,deg
sensor_2,19/02/2020 03:16,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0245,deg
sensor_2,19/02/2020 03:16,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9175,deg
sensor_2,19/02/2020 03:16,4.86,,,,tilt_x,,4.8896,deg
sensor_2,19/02/2020 03:16,4.86,,,,tilt_y,,85.0245,deg
sensor_2,19/02/2020 03:16,4.86,,,,tilt_z,,0.9175,deg
sensor_2,19/02/2020 03:16,4.86,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 03:45,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 03:45,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 03:46,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.597,V
sensor_2,19/02/2020 03:46,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8898,deg
sensor_2,19/02/2020 03:46,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0243,deg
sensor_2,19/02/2020 03:46,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9176,deg
sensor_2,19/02/2020 03:46,4.86,,,,tilt_x,,4.8898,deg
sensor_2,19/02/2020 03:46,4.86,,,,tilt_y,,85.0243,deg
sensor_2,19/02/2020 03:46,4.86,,,,tilt_z,,0.9176,deg
sensor_2,19/02/2020 03:46,4.86,,,,ob_voltage,,3.597,v
sensor_2,19/02/2020 04:15,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 04:15,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 04:16,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 04:16,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8903,deg
sensor_2,19/02/2020 04:16,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0238,deg
sensor_2,19/02/2020 04:16,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9182,deg
sensor_2,19/02/2020 04:16,4.86,,,,tilt_x,,4.8903,deg
sensor_2,19/02/2020 04:16,4.86,,,,tilt_y,,85.0238,deg
sensor_2,19/02/2020 04:16,4.86,,,,tilt_z,,0.9182,deg
sensor_2,19/02/2020 04:16,4.86,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 04:45,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 04:45,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 04:46,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 04:46,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8902,deg
sensor_2,19/02/2020 04:46,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0239,deg
sensor_2,19/02/2020 04:46,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9179,deg
sensor_2,19/02/2020 04:46,4.86,,,,tilt_x,,4.8902,deg
sensor_2,19/02/2020 04:46,4.86,,,,tilt_y,,85.0239,deg
sensor_2,19/02/2020 04:46,4.86,,,,tilt_z,,0.9179,deg
sensor_2,19/02/2020 04:46,4.86,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 05:15,4.86,0,1,FM3 Onboard Temperature,ob_temp,0,4.86,c
sensor_2,19/02/2020 05:15,4.86,,,,ob_temp,,4.86,c
sensor_2,19/02/2020 05:16,4.86,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 05:16,4.86,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8895,deg
sensor_2,19/02/2020 05:16,4.86,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0246,deg
sensor_2,19/02/2020 05:16,4.86,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9176,deg
sensor_2,19/02/2020 05:16,4.86,,,,tilt_x,,4.8895,deg
sensor_2,19/02/2020 05:16,4.86,,,,tilt_y,,85.0246,deg
sensor_2,19/02/2020 05:16,4.86,,,,tilt_z,,0.9176,deg
sensor_2,19/02/2020 05:16,4.86,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 05:45,4.45,,,,ob_temp,,4.45,c
sensor_2,19/02/2020 05:46,4.45,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 05:46,4.45,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.89,deg
sensor_2,19/02/2020 05:46,4.45,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.024,deg
sensor_2,19/02/2020 05:46,4.45,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9183,deg
sensor_2,19/02/2020 05:46,4.45,,,,tilt_x,,4.89,deg
sensor_2,19/02/2020 05:46,4.45,,,,tilt_y,,85.024,deg
sensor_2,19/02/2020 05:46,4.45,,,,tilt_z,,0.9183,deg
sensor_2,19/02/2020 05:46,4.45,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 06:15,4.66,0,1,FM3 Onboard Temperature,ob_temp,0,4.66,c
sensor_2,19/02/2020 06:15,4.66,,,,ob_temp,,4.66,c
sensor_2,19/02/2020 06:16,4.66,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 06:16,4.66,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8899,deg
sensor_2,19/02/2020 06:16,4.66,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0241,deg
sensor_2,19/02/2020 06:16,4.66,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9183,deg
sensor_2,19/02/2020 06:16,4.66,,,,tilt_x,,4.8899,deg
sensor_2,19/02/2020 06:16,4.66,,,,tilt_y,,85.0241,deg
sensor_2,19/02/2020 06:16,4.66,,,,tilt_z,,0.9183,deg
sensor_2,19/02/2020 06:16,4.66,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 06:45,4.66,0,1,FM3 Onboard Temperature,ob_temp,0,4.66,c
sensor_2,19/02/2020 06:45,4.66,,,,ob_temp,,4.66,c
sensor_2,19/02/2020 06:46,4.66,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 06:46,4.66,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8901,deg
sensor_2,19/02/2020 06:46,4.66,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.024,deg
sensor_2,19/02/2020 06:46,4.66,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9179,deg
sensor_2,19/02/2020 06:46,4.66,,,,tilt_x,,4.8901,deg
sensor_2,19/02/2020 06:46,4.66,,,,tilt_y,,85.024,deg
sensor_2,19/02/2020 06:46,4.66,,,,tilt_z,,0.9179,deg
sensor_2,19/02/2020 06:46,4.66,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 07:15,4.45,0,1,FM3 Onboard Temperature,ob_temp,0,4.45,c
sensor_2,19/02/2020 07:15,4.45,,,,ob_temp,,4.45,c
sensor_2,19/02/2020 07:16,4.45,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 07:16,4.45,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8903,deg
sensor_2,19/02/2020 07:16,4.45,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0235,deg
sensor_2,19/02/2020 07:16,4.45,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9192,deg
sensor_2,19/02/2020 07:16,4.45,,,,tilt_x,,4.8903,deg
sensor_2,19/02/2020 07:16,4.45,,,,tilt_y,,85.0235,deg
sensor_2,19/02/2020 07:16,4.45,,,,tilt_z,,0.9192,deg
sensor_2,19/02/2020 07:16,4.45,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 07:45,4.25,0,1,FM3 Onboard Temperature,ob_temp,0,4.25,c
sensor_2,19/02/2020 07:45,4.25,,,,ob_temp,,4.25,c
sensor_2,19/02/2020 07:46,4.25,0,0,FM3 Battery Voltage,ob_voltage,0,3.604,V
sensor_2,19/02/2020 07:46,4.25,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8902,deg
sensor_2,19/02/2020 07:46,4.25,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0236,deg
sensor_2,19/02/2020 07:46,4.25,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9195,deg
sensor_2,19/02/2020 07:46,4.25,,,,tilt_x,,4.8902,deg
sensor_2,19/02/2020 07:46,4.25,,,,tilt_y,,85.0236,deg
sensor_2,19/02/2020 07:46,4.25,,,,tilt_z,,0.9195,deg
sensor_2,19/02/2020 07:46,4.25,,,,ob_voltage,,3.604,v
sensor_2,19/02/2020 08:15,4.66,0,1,FM3 Onboard Temperature,ob_temp,0,4.66,c
sensor_2,19/02/2020 08:15,4.66,,,,ob_temp,,4.66,c
sensor_2,19/02/2020 08:16,4.66,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,4.8898,deg
sensor_2,19/02/2020 08:16,4.66,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,85.0239,deg
sensor_2,19/02/2020 08:16,4.66,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,0.9196,deg
sensor_2,19/02/2020 08:16,4.66,,,,tilt_x,,4.8898,deg
sensor_2,19/02/2020 08:16,4.66,,,,tilt_y,,85.0239,deg
sensor_2,19/02/2020 08:16,4.66,,,,tilt_z,,0.9196,deg
sensor_2,19/02/2020 08:16,4.66,,,,ob_voltage,,3.597,v
sensor_2,20/02/2020 00:45,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 00:45,7.91,,,,ob_voltage,,3.583,v
sensor_2,20/02/2020 00:45,7.91,,,,tilt_x,,4.8903,deg
sensor_2,20/02/2020 00:45,7.91,,,,tilt_y,,85.024,deg
sensor_2,20/02/2020 00:45,7.91,,,,tilt_z,,0.9165,deg
sensor_2,20/02/2020 01:15,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 01:16,7.71,,,,tilt_x,,4.8909,deg
sensor_2,20/02/2020 01:16,7.71,,,,tilt_y,,85.0234,deg
sensor_2,20/02/2020 01:16,7.71,,,,tilt_z,,0.9165,deg
sensor_2,20/02/2020 01:16,7.71,,,,ob_voltage,,3.597,v
sensor_2,20/02/2020 01:45,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 01:46,7.71,,,,tilt_x,,4.891,deg
sensor_2,20/02/2020 01:46,7.71,,,,tilt_y,,85.0233,deg
sensor_2,20/02/2020 01:46,7.71,,,,tilt_z,,0.9167,deg
sensor_2,20/02/2020 01:46,7.71,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 02:15,7.3,,,,ob_temp,,7.3,c
sensor_2,20/02/2020 02:16,7.3,,,,tilt_x,,4.8909,deg
sensor_2,20/02/2020 02:16,7.3,,,,tilt_y,,85.0232,deg
sensor_2,20/02/2020 02:16,7.3,,,,tilt_z,,0.9177,deg
sensor_2,20/02/2020 02:16,7.3,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 02:45,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 02:46,7.71,,,,tilt_x,,4.8906,deg
sensor_2,20/02/2020 02:46,7.71,,,,tilt_y,,85.0236,deg
sensor_2,20/02/2020 02:46,7.71,,,,tilt_z,,0.9173,deg
sensor_2,20/02/2020 02:46,7.71,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 03:15,7.5,,,,ob_temp,,7.5,c
sensor_2,20/02/2020 03:16,7.5,,,,tilt_x,,4.891,deg
sensor_2,20/02/2020 03:16,7.5,,,,tilt_y,,85.0232,deg
sensor_2,20/02/2020 03:16,7.5,,,,tilt_z,,0.9173,deg
sensor_2,20/02/2020 03:16,7.5,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 03:45,7.3,,,,ob_temp,,7.3,c
sensor_2,20/02/2020 03:46,7.3,,,,tilt_x,,4.8911,deg
sensor_2,20/02/2020 03:46,7.3,,,,tilt_y,,85.0233,deg
sensor_2,20/02/2020 03:46,7.3,,,,tilt_z,,0.9164,deg
sensor_2,20/02/2020 03:46,7.3,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 04:15,7.5,,,,ob_temp,,7.5,c
sensor_2,20/02/2020 04:16,7.5,,,,tilt_x,,4.8915,deg
sensor_2,20/02/2020 04:16,7.5,,,,tilt_y,,85.0228,deg
sensor_2,20/02/2020 04:16,7.5,,,,tilt_z,,0.917,deg
sensor_2,20/02/2020 04:16,7.5,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 04:45,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 04:46,7.71,,,,tilt_x,,4.8903,deg
sensor_2,20/02/2020 04:46,7.71,,,,tilt_y,,85.024,deg
sensor_2,20/02/2020 04:46,7.71,,,,tilt_z,,0.9168,deg
sensor_2,20/02/2020 04:46,7.71,,,,ob_voltage,,3.611,v
sensor_2,20/02/2020 05:15,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 05:16,7.91,,,,tilt_x,,4.8902,deg
sensor_2,20/02/2020 05:16,7.91,,,,tilt_y,,85.0242,deg
sensor_2,20/02/2020 05:16,7.91,,,,tilt_z,,0.9164,deg
sensor_2,20/02/2020 05:16,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 05:45,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 05:46,7.91,,,,tilt_x,,4.8906,deg
sensor_2,20/02/2020 05:46,7.91,,,,tilt_y,,85.0238,deg
sensor_2,20/02/2020 05:46,7.91,,,,tilt_z,,0.9164,deg
sensor_2,20/02/2020 05:46,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 06:15,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 06:16,7.91,,,,tilt_x,,4.8902,deg
sensor_2,20/02/2020 06:16,7.91,,,,tilt_y,,85.0241,deg
sensor_2,20/02/2020 06:16,7.91,,,,tilt_z,,0.9166,deg
sensor_2,20/02/2020 06:16,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 06:45,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 06:46,7.91,,,,tilt_x,,4.8906,deg
sensor_2,20/02/2020 06:46,7.91,,,,tilt_y,,85.0237,deg
sensor_2,20/02/2020 06:46,7.91,,,,tilt_z,,0.9167,deg
sensor_2,20/02/2020 06:46,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 07:15,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 07:16,7.71,,,,tilt_x,,4.8904,deg
sensor_2,20/02/2020 07:16,7.71,,,,tilt_y,,85.0239,deg
sensor_2,20/02/2020 07:16,7.71,,,,tilt_z,,0.9166,deg
sensor_2,20/02/2020 07:16,7.71,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 07:45,7.71,,,,ob_temp,,7.71,c
sensor_2,20/02/2020 07:46,7.71,,,,tilt_x,,4.8907,deg
sensor_2,20/02/2020 07:46,7.71,,,,tilt_y,,85.0236,deg
sensor_2,20/02/2020 07:46,7.71,,,,tilt_z,,0.9167,deg
sensor_2,20/02/2020 07:46,7.71,,,,ob_voltage,,3.611,v
sensor_2,20/02/2020 08:15,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 08:16,7.91,,,,tilt_x,,4.8906,deg
sensor_2,20/02/2020 08:16,7.91,,,,tilt_y,,85.0236,deg
sensor_2,20/02/2020 08:16,7.91,,,,tilt_z,,0.9171,deg
sensor_2,20/02/2020 08:16,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 08:45,7.91,,,,ob_temp,,7.91,c
sensor_2,20/02/2020 08:46,7.91,,,,tilt_x,,4.8908,deg
sensor_2,20/02/2020 08:46,7.91,,,,tilt_y,,85.0237,deg
sensor_2,20/02/2020 08:46,7.91,,,,tilt_z,,0.9156,deg
sensor_2,20/02/2020 08:46,7.91,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 09:15,8.32,,,,ob_temp,,8.32,c
sensor_2,20/02/2020 09:16,8.32,,,,tilt_x,,4.8908,deg
sensor_2,20/02/2020 09:16,8.32,,,,tilt_y,,85.0236,deg
sensor_2,20/02/2020 09:16,8.32,,,,tilt_z,,0.9163,deg
sensor_2,20/02/2020 09:16,8.32,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 09:45,8.52,,,,ob_temp,,8.52,c
sensor_2,20/02/2020 09:46,8.52,,,,tilt_x,,4.8905,deg
sensor_2,20/02/2020 09:46,8.52,,,,tilt_y,,85.024,deg
sensor_2,20/02/2020 09:46,8.52,,,,tilt_z,,0.916,deg
sensor_2,20/02/2020 09:46,8.52,,,,ob_voltage,,3.604,v
sensor_2,20/02/2020 10:15,8.32,,,,ob_temp,,8.32,c
sensor_2,20/02/2020 10:16,8.32,,,,tilt_x,,4.8906,deg
sensor_2,20/02/2020 10:16,8.32,,,,tilt_y,,85.0238,deg
sensor_2,20/02/2020 10:16,8.32,,,,tilt_z,,0.9158,deg
sensor_2,20/02/2020 10:16,8.32,,,,ob_voltage,,3.604,v
sensor_2,21/02/2020 00:57,4.66,,,,ob_temp,,4.66,c
sensor_2,21/02/2020 00:58,4.66,,,,tilt_x,,4.89,deg
sensor_2,21/02/2020 00:58,4.66,,,,tilt_y,,85.0239,deg
sensor_2,21/02/2020 00:58,4.66,,,,tilt_z,,0.9191,deg
sensor_2,21/02/2020 00:58,4.66,,,,ob_voltage,,3.576,v
sensor_2,21/02/2020 01:15,4.66,,,,ob_temp,,4.66,c
sensor_2,21/02/2020 01:16,4.66,,,,tilt_x,,4.8903,deg
sensor_2,21/02/2020 01:16,4.66,,,,tilt_y,,85.0236,deg
sensor_2,21/02/2020 01:16,4.66,,,,tilt_z,,0.9189,deg
sensor_2,21/02/2020 01:16,4.66,,,,ob_voltage,,3.583,v
sensor_2,21/02/2020 01:45,4.86,,,,ob_temp,,4.86,c
sensor_2,21/02/2020 01:46,4.86,,,,tilt_x,,4.8903,deg
sensor_2,21/02/2020 01:46,4.86,,,,tilt_y,,85.0237,deg
sensor_2,21/02/2020 01:46,4.86,,,,tilt_z,,0.9185,deg
sensor_2,21/02/2020 01:46,4.86,,,,ob_voltage,,3.59,v
