name,datetime,ob_temp,ob_battery,channel,sensor_model,sensor_type,offset,value,units
sensor_1,05/01/2020 17:00,8.52,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2316,deg
sensor_1,05/01/2020 17:00,8.52,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0894,deg
sensor_1,05/01/2020 17:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,05/01/2020 17:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 17:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3926,deg
sensor_1,05/01/2020 17:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2315,deg
sensor_1,05/01/2020 17:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0897,deg
sensor_1,05/01/2020 17:59,8.93,0,1,FM3 Onboard Temperature,ob_temp,0,8.93,c
sensor_1,05/01/2020 18:00,8.93,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 18:00,8.93,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3926,deg
sensor_1,05/01/2020 18:00,8.93,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2316,deg
sensor_1,05/01/2020 18:00,8.93,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0896,deg
sensor_1,05/01/2020 18:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,05/01/2020 18:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 18:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3924,deg
sensor_1,05/01/2020 18:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.232,deg
sensor_1,05/01/2020 18:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0892,deg
sensor_1,05/01/2020 18:59,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,05/01/2020 19:00,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 19:00,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3924,deg
sensor_1,05/01/2020 19:00,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2317,deg
sensor_1,05/01/2020 19:00,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0897,deg
sensor_1,05/01/2020 19:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,05/01/2020 19:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 19:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3929,deg
sensor_1,05/01/2020 19:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.231,deg
sensor_1,05/01/2020 19:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0901,deg
sensor_1,05/01/2020 19:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,05/01/2020 20:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 20:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3928,deg
sensor_1,05/01/2020 20:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2315,deg
sensor_1,05/01/2020 20:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0895,deg
sensor_1,05/01/2020 20:29,8.52,0,1,FM3 Onboard Temperature,ob_temp,0,8.52,c
sensor_1,05/01/2020 20:30,8.52,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 20:30,8.52,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3931,deg
sensor_1,05/01/2020 20:30,8.52,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2318,deg
sensor_1,05/01/2020 20:30,8.52,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,05/01/2020 20:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,05/01/2020 21:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 21:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3934,deg
sensor_1,05/01/2020 21:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2316,deg
sensor_1,05/01/2020 21:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,05/01/2020 21:29,8.52,0,1,FM3 Onboard Temperature,ob_temp,0,8.52,c
sensor_1,05/01/2020 21:30,8.52,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 21:30,8.52,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3926,deg
sensor_1,05/01/2020 21:30,8.52,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2318,deg
sensor_1,05/01/2020 21:30,8.52,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0893,deg
sensor_1,05/01/2020 21:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,05/01/2020 22:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 22:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3935,deg
sensor_1,05/01/2020 22:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2314,deg
sensor_1,05/01/2020 22:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0888,deg
sensor_1,05/01/2020 22:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,05/01/2020 22:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 22:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.393,deg
sensor_1,05/01/2020 22:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.232,deg
sensor_1,05/01/2020 22:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0884,deg
sensor_1,05/01/2020 22:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,05/01/2020 23:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 23:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3932,deg
sensor_1,05/01/2020 23:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2315,deg
sensor_1,05/01/2020 23:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0889,deg
sensor_1,05/01/2020 23:29,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,05/01/2020 23:30,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,05/01/2020 23:30,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3931,deg
sensor_1,05/01/2020 23:30,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2316,deg
sensor_1,05/01/2020 23:30,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.089,deg
sensor_1,05/01/2020 23:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 00:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 00:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3936,deg
sensor_1,06/01/2020 00:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2312,deg
sensor_1,06/01/2020 00:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0889,deg
sensor_1,06/01/2020 00:29,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 00:30,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 00:30,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3933,deg
sensor_1,06/01/2020 00:30,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2313,deg
sensor_1,06/01/2020 00:30,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0892,deg
sensor_1,06/01/2020 00:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 01:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 01:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3938,deg
sensor_1,06/01/2020 01:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2309,deg
sensor_1,06/01/2020 01:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0891,deg
sensor_1,06/01/2020 01:29,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 01:30,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 01:30,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3936,deg
sensor_1,06/01/2020 01:30,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2312,deg
sensor_1,06/01/2020 01:30,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0891,deg
sensor_1,06/01/2020 01:59,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 02:00,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 02:00,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.394,deg
sensor_1,06/01/2020 02:00,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.231,deg
sensor_1,06/01/2020 02:00,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,06/01/2020 02:30,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 02:30,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 02:30,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3935,deg
sensor_1,06/01/2020 02:30,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2314,deg
sensor_1,06/01/2020 02:30,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,06/01/2020 03:00,8.11,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 03:00,8.11,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3932,deg
sensor_1,06/01/2020 03:00,8.11,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2313,deg
sensor_1,06/01/2020 03:00,8.11,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0893,deg
sensor_1,06/01/2020 03:29,8.32,0,1,FM3 Onboard Temperature,ob_temp,0,8.32,c
sensor_1,06/01/2020 03:30,8.32,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 03:30,8.32,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3936,deg
sensor_1,06/01/2020 03:30,8.32,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2316,deg
sensor_1,06/01/2020 03:30,8.32,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0882,deg
sensor_1,06/01/2020 03:59,7.91,0,1,FM3 Onboard Temperature,ob_temp,0,7.91,c
sensor_1,06/01/2020 04:00,7.91,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 04:00,7.91,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3932,deg
sensor_1,06/01/2020 04:00,7.91,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2315,deg
sensor_1,06/01/2020 04:00,7.91,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0889,deg
sensor_1,06/01/2020 04:29,7.71,0,1,FM3 Onboard Temperature,ob_temp,0,7.71,c
sensor_1,06/01/2020 04:30,7.71,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 04:30,7.71,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3937,deg
sensor_1,06/01/2020 04:30,7.71,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2318,deg
sensor_1,06/01/2020 04:30,7.71,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0879,deg
sensor_1,06/01/2020 04:59,7.5,0,1,FM3 Onboard Temperature,ob_temp,0,7.5,c
sensor_1,06/01/2020 05:00,7.5,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 05:00,7.5,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3943,deg
sensor_1,06/01/2020 05:00,7.5,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2311,deg
sensor_1,06/01/2020 05:00,7.5,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0883,deg
sensor_1,06/01/2020 05:29,7.5,0,1,FM3 Onboard Temperature,ob_temp,0,7.5,c
sensor_1,06/01/2020 05:30,7.5,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 05:30,7.5,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3941,deg
sensor_1,06/01/2020 05:30,7.5,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2311,deg
sensor_1,06/01/2020 05:30,7.5,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0884,deg
sensor_1,06/01/2020 05:59,7.3,0,1,FM3 Onboard Temperature,ob_temp,0,7.3,c
sensor_1,06/01/2020 06:00,7.3,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 06:00,7.3,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3943,deg
sensor_1,06/01/2020 06:00,7.3,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2308,deg
sensor_1,06/01/2020 06:00,7.3,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0888,deg
sensor_1,06/01/2020 06:29,7.3,0,1,FM3 Onboard Temperature,ob_temp,0,7.3,c
sensor_1,06/01/2020 06:30,7.3,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 06:30,7.3,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3947,deg
sensor_1,06/01/2020 06:30,7.3,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.231,deg
sensor_1,06/01/2020 06:30,7.3,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0879,deg
sensor_1,06/01/2020 06:59,7.3,0,1,FM3 Onboard Temperature,ob_temp,0,7.3,c
sensor_1,06/01/2020 07:00,7.3,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 07:00,7.3,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3944,deg
sensor_1,06/01/2020 07:00,7.3,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2306,deg
sensor_1,06/01/2020 07:00,7.3,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0889,deg
sensor_1,06/01/2020 07:29,7.3,0,1,FM3 Onboard Temperature,ob_temp,0,7.3,c
sensor_1,06/01/2020 07:30,7.3,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 07:30,7.3,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3949,deg
sensor_1,06/01/2020 07:30,7.3,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2307,deg
sensor_1,06/01/2020 07:30,7.3,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0881,deg
sensor_1,06/01/2020 08:00,7.1,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 08:00,7.1,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3946,deg
sensor_1,06/01/2020 08:00,7.1,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2307,deg
sensor_1,06/01/2020 08:00,7.1,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0884,deg
sensor_1,06/01/2020 08:29,6.89,0,1,FM3 Onboard Temperature,ob_temp,0,6.89,c
sensor_1,06/01/2020 08:30,6.89,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3947,deg
sensor_1,06/01/2020 08:30,6.89,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.231,deg
sensor_1,06/01/2020 08:30,6.89,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0879,deg
sensor_1,06/01/2020 08:59,7.1,0,1,FM3 Onboard Temperature,ob_temp,0,7.1,c
sensor_1,06/01/2020 09:00,7.1,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 09:00,7.1,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3949,deg
sensor_1,06/01/2020 09:00,7.1,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2312,deg
sensor_1,06/01/2020 09:00,7.1,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0873,deg
sensor_1,06/01/2020 09:29,7.1,0,1,FM3 Onboard Temperature,ob_temp,0,7.1,c
sensor_1,06/01/2020 09:30,7.1,0,0,FM3 Battery Voltage,ob_voltage,0,3.6,V
sensor_1,06/01/2020 09:30,7.1,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3947,deg
sensor_1,06/01/2020 09:30,7.1,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.231,deg
sensor_1,06/01/2020 09:30,7.1,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0879,deg
sensor_1,06/01/2020 09:59,7.71,0,1,FM3 Onboard Temperature,ob_temp,0,7.71,c
sensor_1,06/01/2020 10:00,7.71,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 10:00,7.71,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3947,deg
sensor_1,06/01/2020 10:00,7.71,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2305,deg
sensor_1,06/01/2020 10:00,7.71,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,06/01/2020 10:29,7.91,0,1,FM3 Onboard Temperature,ob_temp,0,7.91,c
sensor_1,06/01/2020 10:30,7.91,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 10:30,7.91,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3952,deg
sensor_1,06/01/2020 10:30,7.91,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2301,deg
sensor_1,06/01/2020 10:30,7.91,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0887,deg
sensor_1,06/01/2020 10:59,8.93,0,1,FM3 Onboard Temperature,ob_temp,0,8.93,c
sensor_1,06/01/2020 11:00,8.93,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 11:00,8.93,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3929,deg
sensor_1,06/01/2020 11:00,8.93,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2312,deg
sensor_1,06/01/2020 11:00,8.93,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0898,deg
sensor_1,06/01/2020 11:29,9.13,0,1,FM3 Onboard Temperature,ob_temp,0,9.13,c
sensor_1,06/01/2020 11:30,9.13,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 11:30,9.13,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3929,deg
sensor_1,06/01/2020 11:30,9.13,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2309,deg
sensor_1,06/01/2020 11:30,9.13,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0903,deg
sensor_1,06/01/2020 11:59,10.96,0,1,FM3 Onboard Temperature,ob_temp,0,10.96,c
sensor_1,06/01/2020 12:00,10.96,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 12:00,10.96,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3917,deg
sensor_1,06/01/2020 12:00,10.96,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2313,deg
sensor_1,06/01/2020 12:00,10.96,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0912,deg
sensor_1,06/01/2020 12:29,10.76,0,1,FM3 Onboard Temperature,ob_temp,0,10.76,c
sensor_1,06/01/2020 12:30,10.76,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 12:30,10.76,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3915,deg
sensor_1,06/01/2020 12:30,10.76,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2306,deg
sensor_1,06/01/2020 12:30,10.76,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0926,deg
sensor_1,06/01/2020 12:59,9.74,0,1,FM3 Onboard Temperature,ob_temp,0,9.74,c
sensor_1,06/01/2020 13:00,9.74,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 13:00,9.74,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3925,deg
sensor_1,06/01/2020 13:00,9.74,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2308,deg
sensor_1,06/01/2020 13:00,9.74,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0911,deg
sensor_1,06/01/2020 13:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,06/01/2020 13:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 13:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.393,deg
sensor_1,06/01/2020 13:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2308,deg
sensor_1,06/01/2020 13:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0903,deg
sensor_1,06/01/2020 13:59,9.74,0,1,FM3 Onboard Temperature,ob_temp,0,9.74,c
sensor_1,06/01/2020 14:00,9.74,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 14:00,9.74,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3919,deg
sensor_1,06/01/2020 14:00,9.74,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2311,deg
sensor_1,06/01/2020 14:00,9.74,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0914,deg
sensor_1,06/01/2020 14:30,9.54,0,1,FM3 Onboard Temperature,ob_temp,0,9.54,c
sensor_1,06/01/2020 14:30,9.54,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 14:30,9.54,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3927,deg
sensor_1,06/01/2020 14:30,9.54,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2311,deg
sensor_1,06/01/2020 14:30,9.54,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0903,deg
sensor_1,06/01/2020 14:59,9.13,0,1,FM3 Onboard Temperature,ob_temp,0,9.13,c
sensor_1,06/01/2020 15:00,9.13,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 15:00,9.13,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3931,deg
sensor_1,06/01/2020 15:00,9.13,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2307,deg
sensor_1,06/01/2020 15:00,9.13,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0905,deg
sensor_1,06/01/2020 15:29,9.13,0,1,FM3 Onboard Temperature,ob_temp,0,9.13,c
sensor_1,06/01/2020 15:30,9.13,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 15:30,9.13,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.393,deg
sensor_1,06/01/2020 15:30,9.13,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2308,deg
sensor_1,06/01/2020 15:30,9.13,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0902,deg
sensor_1,06/01/2020 15:59,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,06/01/2020 16:00,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 16:00,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3933,deg
sensor_1,06/01/2020 16:00,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2301,deg
sensor_1,06/01/2020 16:00,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0911,deg
sensor_1,06/01/2020 16:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,06/01/2020 16:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 16:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3931,deg
sensor_1,06/01/2020 16:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2309,deg
sensor_1,06/01/2020 16:30,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0901,deg
sensor_1,06/01/2020 17:00,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,06/01/2020 17:00,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 17:00,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3936,deg
sensor_1,06/01/2020 17:00,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2307,deg
sensor_1,06/01/2020 17:00,8.73,0,18,Tri-Axial Inclinometer - Z Axis,tilt_z,0,-1.0898,deg
sensor_1,06/01/2020 17:29,8.73,0,1,FM3 Onboard Temperature,ob_temp,0,8.73,c
sensor_1,06/01/2020 17:30,8.73,0,0,FM3 Battery Voltage,ob_voltage,0,3.607,V
sensor_1,06/01/2020 17:30,8.73,0,16,Tri-Axial Inclinometer - X Axis,tilt_x,0,1.3933,deg
sensor_1,06/01/2020 17:30,8.73,0,17,Tri-Axial Inclinometer - Y Axis,tilt_y,0,88.2311,deg
